"","Gene","acarbose/H/24 hr","acarbose/H/24 hr(p)"
"211169_s_at","5506",0.44830012196559965,0.6483630337433415
"216427_at","",0.4482734919157928,0.6504583956769392
"206267_s_at","4145",0.4481847623241285,0.6823917268021087
"1555638_a_at","64092",0.4481157360640399,0.744161521452781
"242374_at","",0.4481030469283576,0.6261273140547776
"242193_at","100130155",0.44809913055427625,0.7571845438721542
"1553229_at","137209",0.4479557155349422,0.7110738672453127
"215975_x_at","",0.4478736137700599,0.21470279006099247
"1554495_s_at","64779",0.44785671755730994,0.4985113042376097
"220404_at","222487",0.4478262847006734,0.7459516868856608
"237795_s_at","6668",0.44779738723524737,0.7118862764728977
"1563010_at","3696",0.4476348756551478,0.7699683085322515
"224031_at","",0.4476133525065586,0.7489082041487641
"233102_at","",0.4475083865863691,0.8368042434096518
"209237_s_at","9962",0.4473697911757287,0.2387503160603095
"234371_at","",0.44723145049241786,0.5957006591312064
"1567288_at","26339",0.44709120371905736,0.743976646589247
"233237_at","",0.44708759513625207,0.7684198918413626
"235714_at","2595",0.44685775373140213,0.24646632818022401
"233029_at","84033",0.4468416556460711,0.7250596608757451
"244120_at","340178",0.446813092417417,0.7068257458578933
"1570402_at","147700",0.4468019029099708,0.3990126318306613
"208254_at","",0.4466408637982426,0.5197476161214685
"216803_at","10611",0.44653284380425873,0.7936491614938744
"230888_at","29062",0.4465249631168619,0.6961220052927428
"210906_x_at","361",0.4464536544690964,0.8006679359608477
"236940_at","",0.44629986060330257,0.12438199506684232
"236171_at","9914",0.4461880737373601,0.8048777338879334
"220396_at","55508",0.4461558962037612,0.7784143396506741
"239817_at","",0.4461265452893656,0.6589687108209392
"227552_at","1731",0.4460914957088689,0.41597758799728657
"237371_at","",0.44593864812842776,0.7710666035084768
"1556696_s_at","441094",0.4458728565168479,0.7464444019624868
"214799_at","23114",0.44583829609644315,0.7426632275073493
"241138_at","",0.4458026105706638,0.7321486038748641
"232727_at","54963",0.4458025988255948,0.568180777581502
"230104_s_at","11076",0.44570933520277795,0.5806403567667104
"217022_s_at","3492 3493 3494",0.44567048014716704,0.5378555785101627
"211656_x_at","3119 100293977",0.44555356271357216,0.6889301965193422
"214369_s_at","10235",0.445529302846705,0.48176362235389003
"1566863_at","",0.44536416959699926,0.7772529695071875
"241445_at","",0.44519463870570136,0.7601982214917608
"239798_at","",0.4451011080674182,0.2721008830354806
"208330_at","60529",0.44506813068373746,0.7915657782767713
"1569601_at","",0.4449173322290747,0.2464869977841616
"240565_at","140612",0.44484625288800683,0.586255451762236
"208108_s_at","554",0.44479859962164975,0.39183039659940233
"214708_at","6641",0.4447925639133951,0.6021831534980435
"1559351_at","",0.44469778637698776,0.5127732118721513
"209936_at","10181",0.4444562511833117,0.2533090120383602
"1559895_x_at","",0.44444262348844255,0.6924221328969656
"1562030_at","284898",0.4443272263837753,0.7528132953001411
"218054_s_at","79036",0.44427719047356734,0.16902748562004244
"216047_x_at","23544",0.44402593855921596,0.6759342126190635
"242536_at","",0.44377168064155675,0.36040074260195476
"216153_x_at","8434",0.4437448868523959,0.2451213934000517
"217003_s_at","255926",0.4436448159242678,0.7565425389425474
"244405_s_at","",0.4435914444748143,0.5517815236890815
"1553906_s_at","221472",0.4435360963610626,0.6871458933497688
"237561_x_at","",0.4435154261377199,0.7430316028359141
"240495_at","",0.4433361064829014,0.5178183274988474
"1558445_at","",0.44323971875786716,0.6708182675578056
"238160_at","134526",0.4432274767733573,0.3194649169351086
"217222_at","3500",0.4431720087977547,0.6197249573101049
"1560260_at","285593",0.4430616192398916,0.5726468057754405
"242216_at","",0.443034302920299,0.6437323102671761
"216930_at","6927",0.44299957928096034,0.4078823297894707
"231544_s_at","10622",0.4427453458157097,0.5733816060614227
"1556527_a_at","",0.4426343587283364,0.7559684456069353
"207007_at","9970",0.44261880240686574,0.2519850137889292
"211274_at","6899",0.44252349540263075,0.6536936294777829
"1560002_at","548321",0.4425068990319237,0.8155261830565561
"231367_s_at","",0.44233521937528086,0.7092528322055532
"1570057_x_at","",0.4422988641821001,0.4343338745988776
"241242_at","",0.44228931805797356,0.5076369544139172
"218826_at","54733",0.4422427632712863,0.46266095451490274
"1558544_at","199990",0.4422406101913934,0.7529846340380291
"241031_at","145741",0.4421978038190062,0.08613543067350429
"1553196_a_at","115352",0.44218500925673426,0.6512220016970507
"205736_at","5224",0.44216776630891114,0.7721963599668359
"234124_at","",0.44211904240732064,0.7302604138924256
"237404_at","",0.4421074146209132,0.5998083554707191
"1563038_at","",0.44205430635610726,0.7472748243216887
"1569089_a_at","100506683 255031",0.44204096353703093,0.6216234024150316
"1566482_at","",0.4420354204936388,0.6120489999617797
"210246_s_at","6833",0.44203365382477827,0.5111103544067781
"237832_at","",0.4420044555861699,0.8067279713985739
"241831_at","",0.4419880290423889,0.7500467072459782
"1563668_at","79906",0.44193445717807867,0.6710577208904754
"228000_at","113451",0.44191480542080613,0.567222699493382
"1560928_at","151657",0.44189856413754214,0.4671058765531463
"241893_at","",0.4417067856132262,0.5587846956819708
"1555307_at","8458",0.44150727361629444,0.7039126711094746
"220794_at","64388",0.44149365037370786,0.41198468571092145
"1555540_at","7043",0.4414873715839933,0.3458886276891721
"1566513_a_at","2786",0.44148479124636714,0.4219917054189009
"223685_s_at","8559",0.4414782327834969,0.22562621932116472
"221837_at","84861",0.44144807536411873,0.7582330151165705
"1554340_a_at","374946",0.44144291349810894,0.782876338039699
"1557586_s_at","51606",0.4413263015623584,0.18365310745839905
"205320_at","10297",0.44129970218057346,0.5383936696084952
"1570138_at","",0.44129588729614266,0.39050119650185233
"236201_at","",0.4412356766854261,0.3889377103643098
"204542_at","10610",0.4411980867662028,0.7553974741545901
"1553909_x_at","55719",0.441029474376061,0.7272821765610168
"1564070_s_at","100316868",0.4410138873431031,0.40500362150970814
"229815_at","100505894",0.44096403174605103,0.7257993122920674
"206725_x_at","649",0.4406901957226715,0.500547061747343
"230705_at","6518",0.44065255241971835,0.41840292829467146
"235462_at","132864",0.44064335597889115,0.6051404107365963
"1553927_at","202865",0.440610697468103,0.6076837674367702
"228021_at","",0.44056770220382624,0.580128099013812
"241091_at","",0.4405653755032382,0.6425163717656802
"202549_at","9217",0.44055018759184256,0.8024162877047076
"236865_at","",0.4404853231723296,0.8330255889107442
"1564949_at","",0.44035919277334445,0.24369967185185537
"234041_at","",0.44027137456398396,0.8243894025926812
"236507_at","51304",0.4400756020754542,0.19886186633140154
"239761_at","2650",0.4399961880637311,0.6689034409741548
"1559026_at","100506599",0.43993396120772826,0.7795460746186988
"1557398_at","",0.43980513019683676,0.5057750175467545
"236563_at","343035",0.4397595683657956,0.7723730583447168
"232120_at","",0.4396191578616138,0.09804638888530144
"1563362_at","266918",0.43949060664493583,0.6795727698752199
"207144_s_at","4435",0.43948600172133107,0.774244647915571
"238404_x_at","26470",0.43943921623514853,0.7174079309469221
"211393_at","23598",0.4394388301698823,0.8018347015525644
"205128_x_at","5742",0.4392811109090157,0.3494008517838941
"1555994_at","100874195",0.43919632566107925,0.7871261379914791
"1554172_a_at","9203",0.4391403819750097,0.6950394117605585
"232731_x_at","100190938",0.43908883672755106,0.7419628458365426
"231744_at","60680",0.4390240937727062,0.4478187709515161
"234627_at","400512",0.43900612316609966,0.8148938860041832
"244801_at","5695",0.43896426936179767,0.6843919417300607
"1569112_at","204962",0.43894326327341426,0.47022169387663104
"201462_at","9805",0.43889860723325363,0.762250541507395
"211397_x_at","3803",0.43885602554524056,0.32823909039584515
"239702_x_at","",0.4387753761142082,0.7728697264219972
"1563460_at","",0.43872693636610627,0.8162524758958651
"1561526_at","",0.4387122743794195,0.4618538390292038
"237943_at","23023",0.43871032376680247,0.5265879043034264
"232776_at","",0.43867294485152264,0.7851292705567565
"239736_at","",0.43855220695560315,0.7060603928704003
"230238_at","134548",0.43850212184804777,0.8053579426564998
"1563475_s_at","254013",0.4384963906090457,0.30893002096886013
"227106_at","440104",0.4383369828539205,0.581484539101913
"235639_at","28513",0.4382558165975162,0.7183128400498732
"236829_at","",0.4382068946411853,0.5074377231039395
"216645_at","",0.43811511392436553,0.5655820618793506
"1560922_s_at","169841",0.43782899702093964,0.42134208503503634
"233897_at","55079",0.43776270656776173,0.46032638654697033
"234577_at","",0.437735109586688,0.8110179476984035
"1558761_a_at","158293",0.4374614371782909,0.6091578456547188
"220014_at","51334",0.43740443416429087,0.7775137158378183
"222914_s_at","80757",0.43710379774597824,0.6088968160121583
"211807_x_at","56101",0.43701743456428715,0.15804954136420526
"1552917_at","282618",0.43692443716264356,0.5426574781390496
"238048_at","",0.43668880540693594,0.4231461784830477
"214203_s_at","5625",0.43658491088113577,0.8047800742357422
"1566577_at","",0.4363636759098364,0.4952984498166557
"235613_at","",0.4362184099616208,0.3552578368084232
"1561383_at","284661",0.4360378017034482,0.7179531655277134
"1562979_at","",0.4359932127016919,0.8244521628782138
"238319_at","644090",0.4359765582127339,0.7277340386532982
"1556651_at","",0.4358883800648097,0.7686200343545992
"219424_at","10148",0.43580917164078325,0.17730852317609674
"229513_at","55342",0.43578092458522505,0.5591111941441744
"219341_at","2055",0.43576786001047974,0.3561388057325306
"214145_s_at","6710",0.4356891647012599,0.6632953127805008
"227829_at","120071",0.435664496862037,0.6943744202658704
"210955_at","843",0.43563228177237023,0.7990657840913102
"230989_s_at","83983",0.43539964681484555,0.7491068483329268
"224045_x_at","56651",0.4353880291504921,0.5745891124327073
"214694_at","23164",0.4353548993437229,0.728527120414517
"1567703_at","",0.435323217362478,0.8074750537082855
"235608_at","",0.435321687554201,0.221545434695647
"1566735_at","",0.43529023918805987,0.2294080002150591
"241122_s_at","4593",0.43523635789780785,0.4751363887097845
"242203_at","",0.43517668511988006,0.7139894197222203
"230468_s_at","54964",0.43507275925094463,0.5052531638966915
"237265_at","64735 254528",0.43503726276803734,0.6122145787073552
"233667_at","",0.434968334813993,0.5895583127832605
"232886_at","",0.4347481579701335,0.5993250708896845
"237361_at","",0.43474755230772155,0.6960902235764082
"243645_at","23114",0.43473869058254594,0.679067904046837
"1553435_at","147276",0.4346885850417678,0.7206074749581273
"234016_at","90499",0.4346023336456768,0.45123748481165943
"206577_at","7432",0.4345932640908638,0.8036648599293437
"223704_s_at","10655",0.4345004746862291,0.7618020277161528
"207191_s_at","3671",0.43441514219852867,0.2751424356036432
"233518_at","",0.4343114478006779,0.45044674937630835
"1557582_at","55909",0.4342189948792955,0.2785015719145929
"200724_at","6134",0.43420321785752997,0.5667760311999894
"217065_at","10730",0.43418061292116134,0.8219427900492057
"205211_s_at","9610",0.43416369455212556,0.2294618634360446
"220894_x_at","59335",0.4339503119704956,0.5599117319019808
"229543_at","",0.43390606888041683,0.3165980371888675
"1555003_at","5933",0.4338728988521008,0.7851920862869122
"233006_at","5414",0.43386852125888414,0.05828833906446125
"231262_at","",0.43385717556971354,0.3077407514519245
"230735_at","",0.4338168510824556,0.10629453353676213
"1568882_at","220074",0.4336636531799434,0.6982679380679828
"240484_at","",0.4336042922802947,0.48463476313521214
"232225_at","",0.4334935339361523,0.39984805833643267
"241304_at","5289",0.43347430486018346,0.6188811091997739
"222224_at","342538",0.4331920271139128,0.44745431744427855
"216015_s_at","114548",0.43311639972471155,0.4133249051913284
"224771_at","89796",0.43304079835557335,0.7474671676385629
"1559316_at","",0.43301109139688443,0.8283573346442754
"229773_at","8773",0.43297294675947573,0.224660560510356
"221199_at","64096",0.43294632316311327,0.5362751834345592
"244184_at","",0.4328366385567541,0.7735018068146444
"1558045_a_at","389906 729162 441528",0.43279340891681073,0.24469939329992918
"241390_at","",0.4327508691824143,0.6088689878362841
"1561537_at","388906",0.43273360672421435,0.4829869795347215
"221105_at","",0.4326733109857653,0.6111163267143203
"217166_at","",0.43260183571179706,0.30859121380203136
"233308_at","1315",0.4326007993564057,0.4930498654049093
"204368_at","6578",0.43256642031900744,0.26222538589544886
"1556715_at","5635",0.43244196707042504,0.6066710914368862
"218675_at","51310",0.4324005739089322,0.6185486106658764
"206213_at","7480",0.4324005687203059,0.6912033373378634
"230754_at","253461",0.4323706091076735,0.3724443909002607
"242155_x_at","117584",0.4322529285906676,0.536676131326417
"239398_at","401265",0.43218399816253,0.2954782757196006
"217170_at","",0.43216802558627676,0.4906500807558616
"1568849_at","727701",0.4321514687246878,0.3348701661301113
"213713_s_at","89944",0.43214029116082175,0.7516323955097748
"1563170_at","",0.43204223037054645,0.7540963428668974
"231180_at","100506591",0.4320364319777909,0.29780676710884996
"1558277_at","283337",0.4318900255422329,0.31168345126002944
"225815_at","10814",0.4317269628938277,0.764121511252687
"243212_at","100505820",0.43164563898486585,0.49928465750456197
"236736_at","",0.43156789266509393,0.5926237662037197
"222419_x_at","7328",0.4315675931154394,0.41910984914124727
"1555162_at","553158 23779",0.4313575533209371,0.7690258942356077
"233185_at","",0.43116180693853823,0.32950737531871743
"234213_at","",0.4311417515908905,0.7818246881620816
"1559964_at","401261",0.43111453828815055,0.7416219019542127
"237912_at","",0.43105797249627764,0.7283452270093285
"1557540_at","100507403",0.4309369167968903,0.42694537511648223
"1564232_at","100506453 441528",0.430914200415287,0.6064223838146212
"241713_s_at","161582 100533483",0.4308734934748834,0.3034724532214141
"227599_at","151963",0.43072826206940334,0.7658787115861553
"209871_s_at","321",0.430667400197305,0.4870808644606862
"1553911_at","100130934",0.43060677014725124,0.7255644719948111
"224283_x_at","10068",0.4305598635636359,0.5749472880105017
"231816_s_at","55585",0.43039151555087607,0.3922218564666693
"233770_at","",0.43026022508727774,0.6167725299309286
"205314_x_at","6645",0.4302374852399867,0.5300382598125015
"205908_s_at","4958",0.43001182550959904,0.303326708834893
"236440_at","81832",0.4300076741888192,0.5781188728157363
"220724_at","80157",0.4298367274557791,0.7300947988128788
"220695_at","",0.42963471032898753,0.4916544828110938
"1560182_at","",0.42960628391600336,0.7432673963023837
"209373_at","7851",0.4295979050976746,0.20997962921556418
"244691_at","55209",0.4295871471300798,0.23507129876112892
"232955_at","440200",0.4295454364789395,0.22600321973769844
"243763_x_at","",0.42949949529764025,0.7723623048490486
"236956_at","",0.4294181535984463,0.6673364623213593
"240522_at","",0.4294043247888569,0.38839837782454806
